interaction_id,explainer_id,annotator_role,understanding_tier,status,label_understood,understanding_start,understanding_end,window_start,window_end,window_duration,ex_prop_partner,ex_prop_task,ex_prop_away,ex_coverage,ex_transitions,ex_entropy,ee_prop_partner,ee_prop_task,ee_prop_away,ee_coverage,ee_transitions,ee_entropy,mutual_gaze_derived,mutual_gaze_explicit,ex_n_fixations_partner,ex_mean_fix_dur_partner,ex_max_fix_dur_partner,ex_n_fixations_task,ex_mean_fix_dur_task,ex_max_fix_dur_task,ex_n_fixations_away,ex_mean_fix_dur_away,ex_max_fix_dur_away,ex_switch_rate,ex_latency_partner,ex_latency_task,ex_dominant_is_partner,ex_dominant_is_task,ex_dominant_is_away,ex_first_is_task,ex_last_is_task,ex_first_is_partner,ex_last_is_partner,ex_first_is_away,ex_last_is_away,ee_n_fixations_partner,ee_mean_fix_dur_partner,ee_max_fix_dur_partner,ee_n_fixations_task,ee_mean_fix_dur_task,ee_max_fix_dur_task,ee_n_fixations_away,ee_mean_fix_dur_away,ee_max_fix_dur_away,ee_switch_rate,ee_latency_partner,ee_latency_task,ee_dominant_is_partner,ee_dominant_is_task,ee_dominant_is_away,ee_first_is_partner,ee_last_is_partner,ee_first_is_task,ee_last_is_task,ee_first_is_away,ee_last_is_away,ex_bigram_partner_task,ex_bigram_partner_away,ex_bigram_task_partner,ex_bigram_task_away,ex_bigram_away_partner,ex_bigram_away_task,ee_bigram_partner_task,ee_bigram_partner_away,ee_bigram_task_partner,ee_bigram_task_away,ee_bigram_away_partner,ee_bigram_away_task,mutual_task,mutual_partner,gaze_alignment,complementary_gaze,joint_entropy,partner_coupling,ex_partner_task_ratio,ex_engagement,ex_task_dominance,ee_partner_task_ratio,ee_engagement,ee_task_dominance,partner_asymmetry,task_asymmetry,entropy_asymmetry
EX_07-EE_a,EX_07,EE,EE_UND,MISUND,0,1573.0,1574.0,1571.0,1576.0,5.0,0.3192000000000007,0.6318000000000211,0.0,0.9510000000000218,4,0.920591836744925,0.0,0.8812000000000353,0.0,0.8812000000000353,0,-0.0,0.0,0.0,2,0.7980000000000018,1.0190000000000055,3,1.0530000000000352,1.61200000000008,0,0.0,0.0,0.8,0.3057999999999993,0.0,0,1,0,1,1,0,0,0,0,0,0.0,0.0,3,1.4686666666667254,2.0820000000001073,0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,1,1,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.9182958340544896,0.0,0.5052231718898228,0.9510000000000218,0.3126000000000204,0.0,0.8812000000000353,0.8812000000000353,0.3192000000000007,0.24940000000001417,0.920591836744925
EX_07-EE_a,EX_07,EX,EX_UND,NON_UND,0,190.88,191.88,188.88,193.88,5.0,0.30360000000000015,0.6799999999999955,0.0,0.9835999999999956,1,0.8916229923561704,0.8468000000000018,0.0,0.06259999999999763,0.9093999999999994,2,0.36156697848324953,0.26340000000000147,0.26340000000000147,1,1.5180000000000007,1.5180000000000007,2,1.6999999999999886,2.8479999999999848,0,0.0,0.0,0.2,0.6963999999999999,0.0,0,1,0,1,0,0,1,0,0,2,2.1170000000000044,2.9170000000000016,0,0.0,0.0,1,0.3129999999999882,0.3129999999999882,0.4,0.0,1.0,1,0,0,1,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.28888888888888886,0.28888888888888886,0.6444444444444445,1.18647414751418,0.17034628596731174,0.4464705882352973,0.9835999999999956,0.37639999999999535,42.34000000000009,0.8468000000000018,-0.8468000000000018,0.5432000000000017,0.6799999999999955,0.5300560138729209
EX_07-EE_a,EX_07,EX,EX_UND,PART_UND,0,221.035,222.035,219.035,224.035,5.0,0.37199999999999706,0.5565999999999974,0.0,0.9285999999999944,1,0.9713022680880277,0.5426000000000102,0.0,0.3367999999999938,0.879400000000004,4,0.9601253212097952,0.24220000000000255,0.24220000000000255,1,1.8599999999999852,1.8599999999999852,1,2.782999999999987,2.782999999999987,0,0.0,0.0,0.2,0.003000000000002956,0.44340000000000257,0,1,0,0,1,1,0,0,0,5,0.5426000000000102,1.1299999999999955,0,0.0,0.0,2,0.8419999999999845,1.4129999999999825,0.8,0.0,1.0,1,0,0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.3,0.3,0.3,1.7883763717345071,0.3851644432598216,0.6683435141933144,0.9285999999999945,0.18460000000000037,27.130000000000507,0.5426000000000102,-0.5426000000000102,0.17060000000001313,0.5565999999999974,0.011176946878232452
EX_07-EE_a,EX_07,EX,EX_UND,UND,1,294.0,295.0,292.0,297.0,5.0,0.3442000000000007,0.6190000000000054,0.0,0.9632000000000062,2,0.9404619023129138,0.5641999999999939,0.0,0.3779999999999973,0.9421999999999912,2,0.9716416980271152,0.3195999999999913,0.3195999999999913,1,1.7210000000000036,1.7210000000000036,3,1.0316666666666758,2.150000000000034,0,0.0,0.0,0.4,0.11440000000000054,0.0,0,1,0,1,1,0,0,0,0,3,0.9403333333333231,1.9119999999999777,0,0.0,0.0,2,0.9449999999999932,1.8079999999999927,0.4,0.0,1.0,1,0,0,1,1,0,0,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.36363636363636365,0.36363636363636365,0.22727272727272727,1.5440240964819507,0.6289709020331509,0.556058158319867,0.9632000000000062,0.2748000000000047,28.209999999999695,0.5641999999999939,-0.5641999999999939,0.2199999999999932,0.6190000000000054,0.031179795714201375
EX_07-EE_a,EX_07,EX,EX_UND,NON_UND,0,330.0,331.0,328.0,333.0,5.0,0.8182000000000016,0.16579999999999018,0.0,0.9839999999999918,2,0.6542525223822786,0.47319999999998574,0.0,0.4219999999999914,0.8951999999999771,3,0.9976390796411766,0.29139999999998734,0.29139999999998734,2,2.045500000000004,3.0439999999999827,1,0.8289999999999509,0.8289999999999509,0,0.0,0.0,0.4,0.0,0.20940000000000508,1,0,0,0,0,1,1,0,0,4,0.5914999999999822,1.7159999999999513,0,0.0,0.0,3,0.7033333333333189,1.325999999999965,0.6,0.0,1.0,1,0,0,1,0,0,0,0,1,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.3488372093023256,0.3488372093023256,0.18604651162790697,1.495057293495702,-0.44582257006028225,4.934861278649277,0.9839999999999918,-0.6524000000000114,23.659999999999286,0.47319999999998574,-0.47319999999998574,0.34500000000001585,0.16579999999999018,0.343386557258898
EX_07-EE_a,EX_07,EX,EX_UND,NON_UND,0,339.0,340.0,337.0,342.0,5.0,0.5906000000000062,0.36920000000000075,0.0,0.959800000000007,2,0.9612692040794626,0.8872000000000071,0.0,0.0,0.8872000000000071,0,-0.0,0.4778000000000134,0.4778000000000134,4,0.7382500000000078,1.2900000000000205,1,1.8460000000000036,1.8460000000000036,0,0.0,0.0,0.4,0.0,0.2865999999999985,1,0,0,0,0,1,1,0,0,2,2.2180000000000177,3.5470000000000255,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1,0,0,1,1,0,0,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5813953488372093,0.5813953488372093,0.4186046511627907,0.9807983646944296,0.0,1.599674972914423,0.959800000000007,-0.22140000000000548,44.360000000000355,0.8872000000000071,-0.8872000000000071,0.29660000000000086,0.36920000000000075,0.9612692040794626
EX_07-EE_a,EX_07,EX,EX_UND,UND,1,366.0,367.0,364.0,369.0,5.0,0.9682000000000016,0.0,0.0,0.9682000000000016,0,-0.0,0.43659999999999854,0.0,0.4816000000000031,0.9182000000000017,1,0.9982667189858879,0.41800000000000637,0.41800000000000637,3,1.6136666666666695,2.048000000000002,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,1,1,0,0,1,2.1829999999999927,2.1829999999999927,0,0.0,0.0,3,0.8026666666666719,1.1539999999999964,0.2,0.5634000000000015,1.0,0,0,1,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.46511627906976744,0.46511627906976744,0.0,0.996485989886783,0.0,48.41000000000008,0.9682000000000016,-0.9682000000000016,21.829999999999927,0.43659999999999854,-0.43659999999999854,0.5316000000000031,0.0,0.9982667189858879
EX_07-EE_a,EX_07,EX,EX_UND,NON_UND,0,373.0,374.0,371.0,376.0,5.0,0.46059999999999945,0.495799999999997,0.0,0.9563999999999965,1,0.9990226529069632,0.672199999999998,0.06380000000000337,0.10720000000000027,0.8432000000000016,5,0.9207624427998101,0.372199999999998,0.372199999999998,2,1.1514999999999986,1.774000000000001,1,2.478999999999985,2.478999999999985,0,0.0,0.0,0.2,0.0,0.504200000000003,0,1,0,0,1,1,0,0,0,5,0.672199999999998,1.48599999999999,1,0.3190000000000168,0.3190000000000168,2,0.2680000000000007,0.3580000000000041,1.0,0.03559999999999945,0.8029999999999973,1,0,0,0,1,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.4,0.0,0.07692307692307693,0.46153846153846156,0.5384615384615384,0.358974358974359,1.7695943615050291,0.2125082926289942,0.9290036304961723,0.9563999999999965,0.03519999999999757,10.536050156739226,0.7360000000000014,-0.6083999999999946,0.21159999999999857,0.43199999999999367,0.07826021010715312
EX_07-EE_a,EX_07,EX,EX_UND,PART_UND,0,391.0,392.0,389.0,394.0,5.0,0.824000000000001,0.0,0.10739999999999554,0.9313999999999965,2,0.5157284654655891,0.6431999999999902,0.0,0.16300000000001091,0.8062000000000011,5,0.7262728289865652,0.4835999999999899,0.4835999999999899,3,1.3733333333333348,1.5360000000000014,0,0.0,0.0,1,0.5369999999999777,0.5369999999999777,0.4,0.0,1.0,1,0,0,0,0,1,1,0,0,3,1.0719999999999839,1.6999999999999886,0,0.0,0.0,3,0.2716666666666849,0.4000000000000341,1.0,0.0,1.0,1,0,0,1,0,0,0,0,1,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.631578947368421,0.631578947368421,0.0,1.3124308023479359,-0.22360679774997894,41.200000000000045,0.824000000000001,-0.824000000000001,32.15999999999951,0.6431999999999902,-0.6431999999999902,0.18080000000001073,0.0,0.21054436352097605
EX_07-EE_a,EX_07,EX,EX_UND,NON_UND,0,400.0,401.0,398.0,403.0,5.0,0.7553999999999974,0.20159999999999628,0.0,0.9569999999999936,3,0.7427391871400606,0.544799999999998,0.035799999999994725,0.28120000000000117,0.8617999999999938,6,1.1361133702416772,0.40919999999999845,0.40919999999999845,2,1.8884999999999934,2.1070000000000277,2,0.5039999999999907,0.6779999999999973,0,0.0,0.0,0.6,0.010400000000004184,0.344399999999996,1,0,0,0,1,1,0,0,0,4,0.6809999999999974,1.6809999999999832,1,0.17899999999997362,0.17899999999997362,3,0.4686666666666686,0.7760000000000105,1.2,0.017399999999997817,0.9008000000000038,1,0,0,1,0,0,0,0,1,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.525,0.525,0.15,1.6788628615444123,0.009586621809050875,3.7470238095238657,0.9569999999999936,-0.5538000000000012,15.217877094974252,0.5805999999999927,-0.5090000000000032,0.21059999999999945,0.16580000000000156,0.39337418310161665
EX_07-EE_a,EX_07,EX,EX_UND,NON_UND,0,433.0,434.0,431.0,436.0,5.0,0.6839999999999918,0.23740000000000236,0.0,0.9213999999999942,2,0.8231815821615229,0.8129999999999995,0.0,0.13419999999999846,0.947199999999998,2,0.5886236583100191,0.49699999999999134,0.49699999999999134,3,1.1399999999999864,1.8139999999999645,2,0.5935000000000059,0.8530000000000086,0,0.0,0.0,0.4,0.0,0.0933999999999969,1,0,0,0,0,1,1,0,0,2,2.032499999999999,2.716000000000008,0,0.0,0.0,1,0.6709999999999923,0.6709999999999923,0.4,0.0,1.0,1,0,0,1,1,0,0,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5555555555555556,0.5555555555555556,0.28888888888888886,1.4062174177828848,-0.27356082745120774,2.881213142375674,0.9213999999999942,-0.44659999999998945,40.64999999999998,0.8129999999999995,-0.8129999999999995,0.12900000000000766,0.23740000000000236,0.23455792385150387
EX_07-EE_a,EX_07,EX,EX_UND,PART_UND,0,686.0,687.0,684.0,689.0,5.0,0.0,0.9783999999999878,0.0,0.9783999999999878,0,-0.0,0.10799999999999273,0.8004000000000133,0.0,0.908400000000006,2,0.526162796313594,0.0,0.0,0,0.0,0.0,2,2.4459999999999695,2.6059999999999945,0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,1,0,0,0,0,1,0.5399999999999636,0.5399999999999636,5,0.8004000000000133,1.9610000000000127,0,0.0,0.0,0.4,0.7758000000000038,0.0,0,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.8636363636363636,0.0,0.8636363636363636,0.13636363636363635,0.5746356978376794,0.0,0.0,0.9783999999999878,0.9783999999999878,0.1349325337331221,0.9084000000000061,0.6924000000000206,0.10799999999999273,0.1779999999999745,0.526162796313594
